Elevation,Slope,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type
2052,23,60,470,150,221,524,Cache,C4703
2837,11,0,2446,195,248,2160,Commanche,C7201
3285,4,283,1260,226,234,2081,Rawah,C8771
3081,7,67,708,221,224,1654,Rawah,C7202
2805,17,0,2512,231,244,1073,Commanche,C4703
2982,19,540,540,239,200,828,Rawah,C7745
3224,3,0,3207,225,236,2133,Rawah,C8771
3364,15,350,1865,229,207,1809,Rawah,C8703
3106,10,127,3936,221,219,1760,Rawah,C7745
2812,19,240,2980,168,219,2969,Rawah,C7745
2534,5,190,551,222,228,1053,Rawah,C4201
2667,6,212,1170,224,228,150,Rawah,C7202
3021,5,360,4140,206,237,1541,Rawah,C7745
2662,11,60,1542,237,237,5436,Rawah,C7745
2750,12,256,1710,237,237,987,Rawah,C7746
2357,14,255,1200,183,226,242,Cache,C4703
2107,33,295,323,129,174,90,Cache,C4703
2901,16,190,582,221,202,1574,Commanche,C7756
2855,19,277,2236,210,253,631,Commanche,C7757
3213,8,242,750,197,237,789,Neota,C7201
2594,18,162,703,238,202,2232,Rawah,C7746
3094,13,212,3451,239,235,830,Rawah,C7745
3256,15,690,1466,245,221,2412,Rawah,C8771
3054,2,0,4841,221,234,2142,Rawah,C7202
3124,23,67,1600,207,184,1857,Commanche,C7700
3205,16,600,510,243,212,1666,Rawah,C7201
3058,23,60,690,232,186,769,Rawah,C7745
3172,10,42,1956,227,218,4365,Neota,C7202
2817,7,365,2385,233,236,2800,Rawah,C7746
3238,7,598,1500,210,247,2512,Commanche,C7755
3328,9,277,1082,207,248,1531,Commanche,C7756
2563,21,150,966,193,254,1500,Commanche,C2705
2621,13,242,1126,233,214,1359,Commanche,C4704
2727,11,335,2590,232,242,1090,Commanche,C2703
2975,11,531,5557,207,251,3869,Rawah,C7745
3142,12,153,1961,208,216,2958,Rawah,C7745
3143,19,437,1342,217,194,1084,Commanche,C7756
2414,4,342,361,218,230,666,Commanche,C2703
2962,9,309,3976,229,221,4776,Rawah,C7745
3099,25,170,1476,251,194,1401,Rawah,C7745
3027,16,270,2549,175,228,993,Commanche,C7202
3036,7,42,4110,206,229,2379,Rawah,C7202
2664,11,85,1782,216,250,1033,Commanche,C4704
2155,27,212,437,252,211,454,Cache,C2717
3206,12,297,450,234,217,1717,Commanche,C7756
2592,12,201,240,235,218,1099,Rawah,C4744
2426,15,201,577,239,212,1019,Commanche,C2705
3328,12,190,3063,222,213,376,Commanche,C7756
2727,20,120,916,199,254,658,Commanche,C2704
2720,6,190,1201,227,241,1947,Rawah,C4744
3434,10,525,4918,195,231,4211,Commanche,C8771
2719,9,492,2461,221,220,1560,Commanche,C7756
3292,19,999,1770,164,237,2646,Commanche,C7755
2860,17,503,1050,247,222,2661,Commanche,C4704
3269,15,480,3784,223,249,376,Commanche,C7790
2934,12,212,4791,219,249,402,Rawah,C7746
3121,11,807,1243,198,223,1184,Commanche,C7755
2815,6,366,2448,230,237,2694,Rawah,C7746
2984,6,42,5611,203,241,2107,Rawah,C7201
2974,5,150,2207,224,230,1328,Rawah,C7745
2975,2,488,5428,216,241,4211,Rawah,C7745
3247,8,30,3019,232,239,571,Rawah,C7202
3119,14,175,85,242,232,4176,Neota,C7201
3186,22,240,1642,214,186,2003,Commanche,C7202
2658,9,150,1814,221,219,1622,Commanche,C4703
3065,8,510,1053,232,225,1879,Commanche,C7202
3390,19,360,2014,247,208,3293,Rawah,C8776
3224,9,30,3996,230,223,2711,Rawah,C7202
3212,13,85,4027,220,210,1706,Rawah,C8771
3073,13,626,4505,207,214,3615,Rawah,C7745
2320,24,470,1252,232,241,750,Cache,C2717
2966,18,120,1935,238,203,2497,Commanche,C7756
2683,29,150,1254,221,240,2297,Rawah,C7746
2714,15,390,1519,245,225,966,Commanche,C2703
2790,20,85,2929,245,205,190,Commanche,C4703
2920,4,120,875,227,235,2160,Rawah,C7202
2986,13,67,2132,203,213,1130,Commanche,C7201
2948,16,182,4234,176,229,2437,Rawah,C7746
2952,13,201,3989,232,214,5162,Rawah,C7746
2868,9,190,2475,196,239,2396,Rawah,C7745
3132,4,30,4418,227,238,1770,Rawah,C7101
3375,13,150,3794,219,210,2843,Commanche,C8772
2783,9,182,2905,224,246,2563,Rawah,C7746
3283,12,930,1819,206,216,741,Commanche,C7700
3196,16,42,1611,174,233,547,Neota,C7756
3023,19,966,2820,220,250,1343,Commanche,C7757
2927,7,0,1371,232,234,3282,Rawah,C7202
2492,17,150,816,210,200,900,Commanche,C4703
2539,5,108,537,229,233,5590,Rawah,C6731
2791,5,268,3032,228,237,6565,Rawah,C4744
2985,15,212,4338,242,216,1926,Rawah,C7746
3286,24,443,1789,194,182,2122,Neota,C7757
3119,7,390,430,206,231,1515,Rawah,C7201
3356,17,376,2236,245,228,2101,Commanche,C7756
3253,5,30,4136,217,229,1826,Rawah,C8771
3137,14,201,874,239,236,1953,Rawah,C7745
3211,15,594,2431,207,207,3368,Commanche,C7755
2942,12,150,5088,186,242,4290,Rawah,C7745
2775,15,30,3720,185,218,5580,Rawah,C7745
2553,13,60,618,241,223,2122,Rawah,C7746
3378,5,242,2148,225,229,3539,Rawah,C8771
3233,35,108,1180,108,225,2490,Rawah,C8772
2965,11,330,5054,237,236,5019,Rawah,C4744
3072,10,361,2561,193,240,1890,Commanche,C7756
2703,16,90,2580,176,228,741,Commanche,C7757
2988,9,228,1943,232,224,703,Commanche,C7756
3113,19,67,4106,245,206,2026,Rawah,C7745
2660,25,108,1687,230,181,2040,Commanche,C7700
3261,15,85,792,241,214,900,Neota,C7756
3001,24,484,1401,204,252,255,Commanche,C4758
2775,11,108,2962,206,217,5370,Rawah,C4744
2869,13,331,3201,203,215,1082,Commanche,C7756
3364,12,684,2397,189,231,1110,Commanche,C7756
2878,19,210,808,187,202,1973,Commanche,C7700
2854,23,242,1926,252,211,1149,Commanche,C4758
3270,14,511,722,225,247,2571,Commanche,C4758
3142,7,469,1822,223,244,2624,Commanche,C7756
2282,36,270,1012,132,158,1230,Cache,C4703
2716,37,127,1556,127,240,1355,Commanche,C2705
2970,6,190,4031,230,233,1952,Rawah,C7202
2917,1,42,2259,221,237,1926,Commanche,C7757
3190,22,335,1789,185,192,1872,Commanche,C8772
2680,18,127,865,227,199,1191,Commanche,C7757
3385,17,300,976,244,231,4142,Neota,C8771
2916,12,330,661,224,213,1026,Commanche,C7756
2652,9,437,882,222,220,2558,Rawah,C4744
3061,4,120,2769,211,241,626,Commanche,C7202
2888,11,67,485,219,215,1932,Commanche,C7700
3040,10,674,1632,203,222,721,Commanche,C7755
3185,24,313,1482,252,212,2350,Rawah,C7201
2614,26,108,2285,230,176,722,Commanche,C4703
2695,7,30,1888,226,225,5633,Rawah,C7745
3107,4,255,1290,227,236,2736,Commanche,C7756
3296,11,391,3035,236,238,2270,Rawah,C7745
2922,8,42,5172,214,248,3386,Rawah,C7202
3054,13,297,3078,194,251,1061,Commanche,C7756
3146,5,67,3211,228,231,4315,Rawah,C7202
3241,17,331,1756,245,213,2596,Rawah,C8772
3391,15,577,664,244,229,631,Neota,C8776
2846,10,636,570,203,224,1233,Commanche,C4704
2614,22,361,1548,251,215,2134,Commanche,C2705
3291,1,134,5802,217,240,638,Rawah,C7201
2836,15,162,2294,244,223,2866,Rawah,C7746
3107,13,242,4859,191,221,2913,Rawah,C7746
2898,8,433,2250,216,247,607,Commanche,C7755
2954,14,127,1579,180,234,1426,Rawah,C7745
3178,20,752,1533,162,224,824,Commanche,C7700
2985,14,0,4211,210,209,3865,Rawah,C7102
2825,17,162,2039,173,243,1126,Commanche,C7757
3234,1,335,3644,219,239,3845,Rawah,C7202
2991,12,283,1756,206,216,1529,Commanche,C7756
2985,17,150,888,246,222,1443,Commanche,C7757
3116,12,134,5562,191,247,3009,Rawah,C7201
2814,9,234,3672,218,220,5644,Rawah,C4744
3144,15,30,1616,206,208,552,Commanche,C7755
3207,17,234,4227,189,207,1110,Commanche,C7700
3054,7,815,5794,219,246,3664,Rawah,C7745
2833,19,150,1434,166,221,2405,Commanche,C7757
2793,16,85,2863,219,204,4635,Rawah,C7745
3292,13,361,1697,207,252,4029,Neota,C7756
2947,9,120,4668,215,220,4066,Rawah,C7745
2955,11,582,4763,239,232,5180,Rawah,C4744
3342,22,655,832,153,220,433,Neota,C7757
3325,39,182,3376,88,210,1753,Rawah,C8772
2966,11,150,2433,230,217,1809,Commanche,C7756
2844,11,30,3823,204,220,6319,Rawah,C7102
2769,16,150,1544,194,209,955,Commanche,C7755
2604,13,300,1749,204,213,902,Commanche,C4703
3003,16,361,2580,235,241,960,Commanche,C7756
2325,17,361,1237,212,252,1128,Cache,C2717
3094,19,153,942,162,235,1505,Commanche,C7756
3213,27,376,3683,145,196,3451,Commanche,C8776
2951,9,247,1879,197,233,1880,Commanche,C7756
3199,12,430,2671,230,245,2992,Commanche,C7757
2905,10,319,2928,218,218,2215,Rawah,C7745
3083,16,108,3699,175,232,781,Rawah,C7745
2728,9,361,324,224,220,1020,Commanche,C4704
3235,9,234,3435,231,222,731,Commanche,C7756
3013,16,283,1380,237,208,1598,Commanche,C7756
3041,16,90,2305,175,241,3171,Rawah,C7201
2857,14,30,6138,243,228,4402,Rawah,C7746
3060,11,268,4723,211,217,1012,Rawah,C7745
3044,12,930,5650,218,250,5500,Rawah,C7746
3321,19,825,2151,171,214,912,Commanche,C7756
2841,22,190,4079,248,198,899,Rawah,C7745
2329,12,339,1250,189,229,900,Cache,C2703
2952,19,285,3798,249,216,5998,Rawah,C7745
2712,16,60,1146,242,211,1282,Commanche,C7202
3106,13,0,1114,239,236,2336,Rawah,C7745
2613,8,300,1209,204,227,1294,Commanche,C4704
2829,22,270,2058,216,186,2998,Rawah,C7745
2943,5,540,3334,221,243,3690,Rawah,C4744
2817,36,90,2145,109,229,1425,Commanche,C4758
3136,13,60,2192,241,232,3078,Commanche,C7202
3035,7,95,1521,232,233,930,Rawah,C7202
2896,4,400,3606,215,231,3241,Rawah,C4744
3169,11,150,1651,214,216,216,Rawah,C7201
3309,14,323,5581,210,208,828,Rawah,C8771
2560,8,85,658,198,236,1956,Rawah,C7746
3380,7,228,2170,230,228,3560,Rawah,C8771
3194,13,360,2777,224,211,1053,Commanche,C7201
2766,5,85,1973,214,231,2628,Rawah,C7745
3112,6,277,2135,204,236,2322,Commanche,C7102
2715,15,201,1869,186,216,1771,Rawah,C7745
2682,14,67,1710,242,232,2410,Commanche,C2705
3264,7,582,3743,233,233,2322,Rawah,C8776
3075,8,30,3349,218,223,1318,Commanche,C7202
3206,21,459,2649,162,213,2736,Commanche,C7757
3145,2,134,4241,222,236,1697,Rawah,C7202
2734,23,324,1608,197,186,966,Rawah,C7745
3152,10,42,1319,233,240,2553,Rawah,C7745
2854,13,350,3529,227,211,6022,Rawah,C4744
3259,5,85,6315,224,228,150,Rawah,C7201
2958,6,182,1234,224,228,2046,Rawah,C7202
3082,3,361,2766,217,232,1690,Commanche,C7756
2677,15,270,2349,211,252,2337,Commanche,C4703
2671,5,120,1436,227,239,6494,Rawah,C7745
3322,16,408,3333,224,203,1816,Commanche,C8772
2870,11,90,1860,230,216,2051,Commanche,C7756
3372,15,268,5271,206,209,598,Rawah,C8772
3291,3,616,674,215,242,1116,Neota,C7202
2215,35,382,424,212,144,277,Cache,C4703
3166,14,277,234,241,235,2599,Neota,C7756
2932,21,579,541,251,211,1365,Commanche,C4704
3271,20,90,2574,199,195,1368,Rawah,C8703
3009,10,60,1226,205,250,1910,Commanche,C7756
2706,37,150,1566,101,222,1236,Commanche,C4758
3310,8,569,3531,199,232,4128,Rawah,C8776
3221,16,495,2760,218,251,3042,Commanche,C7757
2342,35,201,1294,105,200,1168,Cache,C4703
3022,5,30,3318,220,244,1354,Commanche,C7202
2941,8,466,2670,209,248,2118,Commanche,C7702
3011,11,350,376,237,237,1455,Rawah,C7202
2993,17,212,2110,198,203,2271,Commanche,C7756
2272,30,247,342,178,165,451,Cache,C4703
3181,17,335,2437,245,230,2912,Commanche,C7757
2749,17,85,969,214,200,942,Commanche,C7757
3029,4,382,2068,220,230,2755,Commanche,C7756
2990,15,153,4926,235,242,684,Rawah,C7746
3018,10,819,5749,197,246,6131,Rawah,C7745
2705,26,162,1158,237,235,1689,Commanche,C2705
3019,18,85,4555,240,204,1003,Rawah,C7745
2962,12,331,5964,193,248,5275,Rawah,C7745
3159,17,510,4413,234,203,3209,Rawah,C7745
3418,7,691,870,232,232,443,Neota,C8771
2754,24,255,1767,159,200,1463,Commanche,C4758
3220,10,484,1994,211,250,2016,Commanche,C7755
3136,10,0,661,218,249,2431,Neota,C7101
3234,11,437,313,200,250,1802,Neota,C7202
3517,12,365,1421,217,214,960,Neota,C8776
3169,29,240,3324,127,227,2102,Rawah,C7700
3141,11,134,3390,192,230,1624,Commanche,C7202
2535,17,134,1012,237,240,1570,Commanche,C2705
3029,21,750,2466,201,190,1771,Commanche,C7700
3133,7,361,5536,231,229,759,Rawah,C7745
2878,20,240,1559,161,229,2616,Commanche,C7757
3303,15,120,4147,244,225,2330,Rawah,C8771
3435,11,1048,4802,188,239,3000,Commanche,C8776
2214,32,218,659,251,205,134,Cache,C2704
2984,15,192,4834,242,232,1423,Rawah,C7745
3067,8,390,1475,220,222,2952,Rawah,C7202
2399,11,268,300,228,218,510,Cache,C2705
2901,8,300,3412,219,224,2989,Rawah,C7202
3042,10,481,3270,207,221,962,Commanche,C7755
2876,28,360,1442,137,238,1518,Commanche,C7757
3075,19,108,767,165,239,1565,Commanche,C7756
3184,2,247,2853,214,240,1091,Commanche,C7756
3037,7,787,5641,222,225,5568,Rawah,C4744
2633,16,170,616,242,211,1291,Rawah,C4744
3026,11,417,443,239,227,1385,Rawah,C7202
2774,13,175,2291,193,218,547,Commanche,C7755
3309,7,0,1676,233,232,3195,Rawah,C8771
3214,18,900,1950,194,204,2334,Commanche,C7700
3203,16,212,1451,236,240,1682,Neota,C7202
3085,17,0,1022,194,206,361,Commanche,C7202
3472,12,509,1176,205,216,1670,Neota,C8776
2975,13,30,3104,236,216,6476,Rawah,C7745
2844,19,228,3633,213,195,2792,Rawah,C7745
2639,15,566,819,230,208,2658,Rawah,C4744
2695,14,67,2307,243,228,1986,Rawah,C7746
3232,9,309,1448,203,224,2307,Rawah,C7745
3341,21,503,1740,249,222,2896,Rawah,C8772
3165,16,1154,3100,222,249,2190,Commanche,C7757
2843,12,256,1361,227,213,2047,Commanche,C4704
2880,12,297,2218,187,241,1148,Commanche,C7755
2954,1,162,5442,219,235,1822,Rawah,C7746
3066,8,90,4328,217,222,2380,Rawah,C7745
2697,13,150,1315,241,221,1869,Rawah,C7202
3155,4,108,3650,214,233,1397,Rawah,C7202
3239,15,1019,1652,185,217,779,Commanche,C7700
3055,22,371,1266,240,235,960,Rawah,C7745
2893,31,319,2163,150,248,1144,Commanche,C4758
2957,6,0,765,230,229,2496,Rawah,C7745
3116,14,124,1431,190,249,937,Commanche,C7202
3344,25,192,4496,227,242,3049,Commanche,C7757
3142,19,212,5423,209,253,1298,Rawah,C7745
3023,16,424,600,236,241,1771,Commanche,C7757
3309,20,270,2294,239,197,4460,Neota,C8772
2924,4,30,1358,225,233,3236,Rawah,C7202
2885,15,390,3137,201,209,1104,Commanche,C7756
3207,5,124,3945,208,232,1398,Rawah,C7201
2564,12,120,1559,232,216,1781,Commanche,C4703
3405,25,450,690,145,237,1114,Neota,C8776
3221,11,582,2671,236,221,2976,Commanche,C7755
3142,13,323,4777,184,232,3041,Rawah,C7746
2672,16,90,1187,228,203,2099,Rawah,C4744
3120,21,404,1230,201,191,2161,Commanche,C8772
3121,17,108,5234,246,214,150,Rawah,C7745
3028,15,127,5079,245,227,3388,Rawah,C7745
3057,15,42,1455,240,213,2480,Rawah,C7102
2570,9,95,1315,220,248,1213,Commanche,C2705
2989,19,150,2443,248,219,582,Rawah,C7746
3431,20,592,1664,164,219,671,Commanche,C8772
2863,17,175,2188,226,202,2279,Commanche,C7757
2904,28,270,1626,224,169,2672,Commanche,C7757
3438,12,630,1583,201,218,1423,Commanche,C8776
2312,12,212,300,234,241,454,Cache,C2705
2779,13,234,382,197,251,2142,Commanche,C4703
3266,14,514,2275,191,218,90,Commanche,C7757
2525,28,0,1805,179,253,424,Commanche,C2705
2946,12,60,4747,197,219,4120,Rawah,C7745
2149,18,30,1276,247,216,1184,Cache,C2702
2997,11,592,3434,239,232,1195,Rawah,C4744
3340,13,577,430,242,228,362,Neota,C7756
3182,5,0,4269,227,238,807,Commanche,C7202
2957,22,618,2293,196,189,1604,Commanche,C7700
3129,11,153,1937,234,220,2356,Rawah,C7746
3024,17,552,1006,245,228,1369,Rawah,C7745
3188,8,671,3039,225,223,3486,Rawah,C7746
2994,8,270,1503,197,235,1505,Commanche,C7755
2614,11,351,1170,221,216,1214,Commanche,C4704
2893,21,30,6162,173,250,4676,Rawah,C7700
3115,14,759,2049,228,210,3140,Commanche,C7755
2425,23,192,360,252,211,859,Commanche,C2705
3027,8,218,4941,204,227,949,Rawah,C7745
3091,15,313,1449,212,207,2869,Commanche,C7755
3162,12,488,924,188,241,1087,Commanche,C7202
3127,3,42,3212,220,241,1410,Commanche,C7202
3208,17,674,1326,235,203,2525,Commanche,C7757
3077,1,283,6634,219,236,3137,Rawah,C7745
3010,16,108,2071,238,208,2799,Commanche,C7202
2521,30,360,924,201,248,1091,Commanche,C2704
3068,4,67,1570,219,243,553,Rawah,C7202
3222,3,30,4519,224,237,1894,Rawah,C8771
3067,11,270,3234,236,221,532,Rawah,C7745
2849,39,698,787,86,193,2343,Commanche,C7757
2784,33,95,2240,254,182,400,Commanche,C4758
2675,27,108,1510,253,209,2470,Rawah,C7746
2853,25,127,4595,241,231,234,Rawah,C7746
3281,4,0,1237,226,231,2363,Rawah,C8771
2885,14,201,1608,207,210,2618,Commanche,C7756
3073,12,127,3684,240,228,2854,Rawah,C7745
2390,21,0,807,236,192,1138,Commanche,C4703
3009,3,0,5241,225,234,2406,Rawah,C7202
3150,16,362,930,246,220,1500,Commanche,C7756
2960,22,886,2435,220,185,1172,Commanche,C7700
3201,18,242,5445,247,226,3034,Rawah,C7745
2945,11,90,4796,225,217,2490,Rawah,C7745
3093,12,433,2168,231,243,1660,Commanche,C7756
3445,9,541,1652,206,225,1332,Commanche,C8776
2987,5,400,2584,226,231,2167,Rawah,C7745
3087,5,390,2678,207,236,1544,Commanche,C7756
2995,7,0,4152,232,236,2341,Rawah,C7745
3195,15,256,2315,178,232,895,Commanche,C7756
3136,19,268,3693,248,223,3094,Rawah,C7745
2906,10,319,3990,230,219,5743,Rawah,C4744
3315,10,153,1749,196,246,1664,Commanche,C7756
2763,20,0,1907,227,192,1776,Commanche,C4758
2955,8,42,677,213,223,2458,Rawah,C7745
2174,15,0,1421,185,219,577,Cache,C5101
3019,20,457,2460,219,192,2691,Commanche,C7755
2601,13,90,1948,216,212,2118,Commanche,C4703
2933,15,67,1075,189,214,2242,Rawah,C7745
2610,21,60,2202,197,192,1221,Commanche,C4703
2714,7,390,979,223,225,1123,Rawah,C4744
3155,17,0,4377,170,238,3436,Rawah,C7201
2942,23,180,2971,152,237,2483,Rawah,C7745
3420,19,150,1443,164,229,1776,Neota,C8772
2949,9,331,4730,223,221,2831,Rawah,C7745
3255,10,153,4504,222,219,1357,Rawah,C7202
2828,12,108,1262,240,232,3102,Commanche,C7755
3569,6,277,1728,204,234,1401,Neota,C8776
3038,7,90,1830,201,235,3234,Commanche,C7755
2988,5,636,5568,207,242,4224,Rawah,C7745
2886,18,85,2863,247,224,1852,Rawah,C7745
2982,11,108,4957,193,225,5974,Rawah,C4744
3275,7,319,1449,232,234,3167,Neota,C7202
2709,0,474,1090,217,238,1959,Rawah,C7745
3001,19,108,1342,174,249,2658,Commanche,C7201
2976,13,150,1681,240,234,1266,Rawah,C7745
2870,3,150,2473,212,236,2616,Rawah,C7745
3170,13,510,5933,197,251,2397,Rawah,C7746
3182,16,180,618,245,227,2295,Rawah,C7201
2921,9,85,1920,209,249,1282,Commanche,C7756
3043,28,295,2341,236,173,2377,Commanche,C7757
3171,9,67,3851,222,220,1451,Rawah,C7201
3226,2,582,751,223,237,1809,Commanche,C7755
2959,10,323,4955,235,223,5648,Rawah,C4744
2936,17,120,2002,178,216,2830,Commanche,C7101
2918,14,60,3316,237,239,1781,Rawah,C7746
2890,2,255,1158,212,239,2260,Commanche,C7790
2932,12,256,3358,212,215,2646,Rawah,C7745
3068,20,180,1560,160,231,366,Commanche,C7756
3176,23,0,1415,182,189,874,Commanche,C7201
3164,15,589,3512,184,248,1243,Commanche,C4758
2954,5,30,2018,215,230,1448,Rawah,C7745
2529,32,190,853,136,178,1782,Commanche,C7757
3184,19,534,2516,192,201,2685,Commanche,C7700
2207,19,67,1403,243,204,485,Cache,C2703
3078,9,90,4345,235,233,907,Rawah,C7745
3019,13,484,2052,206,213,2870,Commanche,C7756
3389,18,511,3918,188,206,3480,Commanche,C8776
2927,19,210,1350,208,197,2040,Commanche,C7757
2493,8,218,964,222,223,4242,Rawah,C6731
2993,14,67,2764,184,246,819,Commanche,C7757
3262,24,450,1101,150,238,1988,Rawah,C7745
2967,4,258,1831,214,243,2208,Commanche,C7756
3249,5,510,384,209,243,751,Commanche,C7756
2663,16,376,3178,224,203,2981,Commanche,C4703
2977,20,270,5386,191,197,1107,Rawah,C7745
3034,11,350,1146,237,223,1857,Commanche,C7201
1966,20,216,228,249,221,849,Cache,C2704
2985,11,703,6049,197,249,6157,Rawah,C7745
2933,16,42,492,240,210,1587,Commanche,C7757
2884,5,30,1863,226,240,2295,Commanche,C6101
2167,26,153,765,252,214,134,Cache,C2704
2984,7,451,1724,204,232,633,Commanche,C7755
2994,13,524,2403,218,212,2359,Commanche,C7755
3079,4,469,2896,214,243,900,Commanche,C7756
3086,11,417,2638,191,241,1862,Commanche,C7756
3100,10,90,5251,228,220,849,Rawah,C7745
2807,17,256,3037,174,220,2999,Rawah,C4744
2746,21,664,1273,238,196,854,Rawah,C4744
3243,14,450,4257,242,217,1126,Rawah,C7745
2269,25,492,454,144,234,1776,Cache,C4703
3159,15,190,3013,241,215,2971,Commanche,C7700
3012,11,324,2463,226,217,2553,Commanche,C7755
2949,4,60,4375,223,230,5246,Rawah,C4744
3086,6,313,2699,209,230,1756,Commanche,C7756
3027,15,402,1433,209,206,3324,Commanche,C7755
3200,11,247,1471,192,230,67,Commanche,C7202
2740,8,30,1290,228,223,2190,Rawah,C7745
2945,8,402,5275,199,243,2099,Rawah,C7745
2755,4,67,1864,220,231,1140,Rawah,C4744
3143,10,268,2928,235,238,1082,Commanche,C7756
3180,5,0,1073,228,233,2534,Rawah,C7202
2601,16,190,1248,225,248,1283,Commanche,C2704
2702,38,67,1358,184,131,1231,Commanche,C7757
2669,28,180,1084,187,169,1797,Commanche,C7757
3272,13,228,2481,241,224,3729,Neota,C7202
3066,15,270,1699,236,240,972,Rawah,C7745
3421,34,674,3581,169,247,2442,Rawah,C8776
3180,18,60,2605,231,244,2766,Rawah,C7745
3222,37,335,3967,253,179,2349,Rawah,C8772
3225,7,42,5842,213,227,1050,Rawah,C7201
3254,16,120,3245,183,250,1357,Commanche,C7755
3219,17,60,4123,229,201,3378,Commanche,C7201
2993,18,228,1527,169,228,3290,Rawah,C7201
3285,3,459,5850,213,235,658,Rawah,C7201
3256,14,277,3556,242,232,671,Commanche,C7756
2814,9,0,5230,235,231,4516,Rawah,C7745
2894,12,30,3642,235,217,5048,Rawah,C7746
3002,6,0,2882,216,227,1566,Rawah,C7745
3177,23,306,1201,251,218,1248,Rawah,C7745
2863,11,376,3605,223,216,5973,Rawah,C4744
3306,18,192,4093,242,206,3549,Commanche,C7757
2927,8,95,1382,234,236,797,Rawah,C7745
2810,32,67,2097,133,241,1390,Commanche,C4758
2156,33,30,636,220,150,908,Cache,C4703
2675,34,108,433,149,247,1482,Commanche,C4758
2881,13,524,1423,220,210,875,Commanche,C7710
2849,7,324,2086,226,225,1832,Rawah,C4744
2895,8,404,787,204,247,1600,Commanche,C2705
3116,3,60,2455,216,243,2081,Commanche,C7202
3468,15,690,2271,240,213,1359,Rawah,C8776
3210,4,469,5819,218,230,2777,Rawah,C7745
2909,13,433,2724,232,243,2256,Rawah,C7745
3124,22,300,1590,181,194,2053,Commanche,C7700
2334,16,85,95,246,225,607,Commanche,C2705
3018,22,210,2148,205,253,1889,Commanche,C7202
3183,14,42,2679,239,216,2812,Rawah,C7745
3031,14,335,5341,225,210,1262,Rawah,C7745
3515,31,313,2550,237,163,3824,Rawah,C8776
2576,23,182,2371,203,184,607,Commanche,C4703
3219,10,495,693,218,249,390,Commanche,C7756
3242,25,450,4310,144,229,1237,Rawah,C7745
2795,14,85,2068,183,228,3144,Rawah,C7746
2913,10,342,2368,197,228,2495,Rawah,C7745
3122,3,170,2533,223,234,1065,Rawah,C7202
2800,14,408,1924,242,232,2021,Commanche,C4758
3357,4,212,1200,208,238,2131,Commanche,C7756
2944,13,90,1381,218,211,1441,Rawah,C7745
3280,32,295,4079,227,158,1189,Rawah,C7745
3369,9,150,1637,235,234,3274,Neota,C8771
3049,14,212,2197,216,209,2763,Commanche,C7757
3064,19,108,3231,234,241,5744,Rawah,C7745
3090,6,0,4075,230,231,2851,Rawah,C7745
2764,6,485,1834,222,226,2145,Rawah,C4744
3264,18,42,3891,173,215,4079,Rawah,C8771
2987,8,108,4009,200,244,646,Rawah,C7745
2828,13,698,2818,226,247,1849,Commanche,C4703
2947,16,127,4358,183,217,2359,Rawah,C7746
3116,18,360,3510,231,200,4845,Rawah,C7745
2477,21,313,782,198,190,503,Cache,C4703
3043,16,402,3675,246,225,4863,Rawah,C7745
3034,16,616,1806,193,208,849,Commanche,C7755
2695,11,153,1392,232,218,960,Rawah,C7202
2349,8,0,484,227,223,850,Cache,C2703
